path,label
/data/datasets/The_NSynth_Dataset/nsynth-train/audio/guitar_electronic_017-108-025.wav,0
/data/datasets/The_NSynth_Dataset/nsynth-train/audio/guitar_electronic_017-041-075.wav,0
/data/datasets/The_NSynth_Dataset/nsynth-train/audio/guitar_electronic_017-106-100.wav,0
/data/datasets/The_NSynth_Dataset/nsynth-train/audio/guitar_electronic_017-107-025.wav,0
/data/datasets/The_NSynth_Dataset/nsynth-train/audio/guitar_electronic_017-062-050.wav,0
/data/datasets/The_NSynth_Dataset/nsynth-train/audio/guitar_electronic_017-073-127.wav,0
/data/datasets/The_NSynth_Dataset/nsynth-train/audio/guitar_electronic_017-072-127.wav,0
/data/datasets/The_NSynth_Dataset/nsynth-train/audio/guitar_electronic_017-081-025.wav,0
/data/datasets/The_NSynth_Dataset/nsynth-train/audio/guitar_electronic_017-053-050.wav,0
/data/datasets/The_NSynth_Dataset/nsynth-train/audio/guitar_electronic_017-100-075.wav,0
/data/datasets/The_NSynth_Dataset/nsynth-train/audio/guitar_electronic_017-050-100.wav,0
/data/datasets/The_NSynth_Dataset/nsynth-train/audio/guitar_electronic_017-038-075.wav,0
/data/datasets/The_NSynth_Dataset/nsynth-train/audio/guitar_electronic_017-064-025.wav,0
/data/datasets/The_NSynth_Dataset/nsynth-train/audio/guitar_electronic_017-033-025.wav,0
/data/datasets/The_NSynth_Dataset/nsynth-train/audio/guitar_electronic_017-072-075.wav,0
/data/datasets/The_NSynth_Dataset/nsynth-train/audio/guitar_electronic_017-067-100.wav,0
/data/datasets/The_NSynth_Dataset/nsynth-train/audio/guitar_electronic_017-026-050.wav,0
/data/datasets/The_NSynth_Dataset/nsynth-train/audio/guitar_electronic_017-056-075.wav,0
/data/datasets/The_NSynth_Dataset/nsynth-train/audio/guitar_electronic_017-087-127.wav,0
/data/datasets/The_NSynth_Dataset/nsynth-train/audio/guitar_electronic_017-094-050.wav,0
/data/datasets/The_NSynth_Dataset/nsynth-train/audio/guitar_electronic_017-095-050.wav,0
/data/datasets/The_NSynth_Dataset/nsynth-train/audio/guitar_electronic_017-034-075.wav,0
/data/datasets/The_NSynth_Dataset/nsynth-train/audio/guitar_electronic_017-067-127.wav,0
/data/datasets/The_NSynth_Dataset/nsynth-train/audio/guitar_electronic_017-042-075.wav,0
/data/datasets/The_NSynth_Dataset/nsynth-train/audio/guitar_electronic_017-097-075.wav,0
/data/datasets/The_NSynth_Dataset/nsynth-train/audio/guitar_electronic_017-023-025.wav,0
/data/datasets/The_NSynth_Dataset/nsynth-train/audio/guitar_electronic_017-098-075.wav,0
/data/datasets/The_NSynth_Dataset/nsynth-train/audio/guitar_electronic_017-036-127.wav,0
/data/datasets/The_NSynth_Dataset/nsynth-train/audio/guitar_electronic_017-041-050.wav,0
/data/datasets/The_NSynth_Dataset/nsynth-train/audio/guitar_electronic_017-064-075.wav,0
/data/datasets/The_NSynth_Dataset/nsynth-train/audio/guitar_electronic_017-041-025.wav,0
/data/datasets/The_NSynth_Dataset/nsynth-train/audio/guitar_electronic_017-049-050.wav,0
/data/datasets/The_NSynth_Dataset/nsynth-train/audio/guitar_electronic_017-066-025.wav,0
/data/datasets/The_NSynth_Dataset/nsynth-train/audio/guitar_electronic_017-040-127.wav,0
/data/datasets/The_NSynth_Dataset/nsynth-train/audio/guitar_electronic_017-038-100.wav,0
/data/datasets/The_NSynth_Dataset/nsynth-train/audio/guitar_electronic_017-105-075.wav,0
/data/datasets/The_NSynth_Dataset/nsynth-train/audio/guitar_electronic_017-085-050.wav,0
/data/datasets/The_NSynth_Dataset/nsynth-train/audio/guitar_electronic_017-069-127.wav,0
/data/datasets/The_NSynth_Dataset/nsynth-train/audio/guitar_electronic_017-105-100.wav,0
/data/datasets/The_NSynth_Dataset/nsynth-train/audio/guitar_electronic_017-071-127.wav,0
/data/datasets/The_NSynth_Dataset/nsynth-train/audio/guitar_electronic_017-039-100.wav,0
/data/datasets/The_NSynth_Dataset/nsynth-train/audio/guitar_electronic_017-089-050.wav,0
/data/datasets/The_NSynth_Dataset/nsynth-train/audio/guitar_electronic_017-049-100.wav,0
/data/datasets/The_NSynth_Dataset/nsynth-train/audio/guitar_electronic_017-108-075.wav,0
/data/datasets/The_NSynth_Dataset/nsynth-train/audio/guitar_electronic_017-050-075.wav,0
/data/datasets/The_NSynth_Dataset/nsynth-train/audio/guitar_electronic_017-046-075.wav,0
/data/datasets/The_NSynth_Dataset/nsynth-train/audio/guitar_electronic_017-028-100.wav,0
/data/datasets/The_NSynth_Dataset/nsynth-train/audio/guitar_electronic_017-042-025.wav,0
/data/datasets/The_NSynth_Dataset/nsynth-train/audio/guitar_electronic_017-096-127.wav,0
/data/datasets/The_NSynth_Dataset/nsynth-train/audio/guitar_electronic_017-052-050.wav,0
/data/datasets/The_NSynth_Dataset/nsynth-train/audio/guitar_electronic_017-030-050.wav,0
/data/datasets/The_NSynth_Dataset/nsynth-train/audio/guitar_electronic_017-053-075.wav,0
/data/datasets/The_NSynth_Dataset/nsynth-train/audio/guitar_electronic_017-082-050.wav,0
