path,label
/data/datasets/librispeech_fscil/100spks_segments/1069_0.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_1.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_10.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_100.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_101.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_102.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_103.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_104.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_105.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_106.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_107.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_108.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_109.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_11.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_110.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_111.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_112.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_113.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_114.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_115.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_116.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_117.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_118.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_119.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_12.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_120.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_121.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_122.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_123.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_124.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_125.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_126.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_127.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_128.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_129.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_13.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_130.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_131.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_132.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_133.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_134.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_135.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_136.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_137.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_138.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_139.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_14.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_140.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_141.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_142.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_143.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_144.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_145.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_146.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_147.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_148.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_149.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_15.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_150.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_151.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_152.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_153.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_154.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_155.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_156.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_157.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_158.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_159.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_16.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_160.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_161.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_162.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_163.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_164.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_165.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_166.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_167.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_168.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_169.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_17.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_170.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_171.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_172.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_173.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_174.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_175.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_176.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_177.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_178.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_179.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_18.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_180.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_181.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_182.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_183.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_184.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_185.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_186.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_187.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_188.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_189.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_19.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_190.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_191.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_192.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_193.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_194.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_195.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_196.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_197.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_198.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_199.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_2.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_20.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_200.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_201.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_202.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_203.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_204.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_205.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_206.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_207.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_208.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_209.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_21.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_210.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_211.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_212.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_213.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_214.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_215.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_216.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_217.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_218.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_219.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_22.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_220.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_221.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_222.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_223.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_224.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_225.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_226.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_227.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_228.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_229.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_23.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_230.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_231.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_232.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_233.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_234.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_235.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_236.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_237.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_238.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_239.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_24.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_240.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_241.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_242.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_243.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_244.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_245.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_246.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_247.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_248.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_249.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_25.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_250.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_251.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_252.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_253.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_254.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_255.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_256.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_257.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_258.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_259.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_26.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_260.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_261.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_262.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_263.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_264.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_265.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_266.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_267.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_268.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_269.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_27.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_270.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_271.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_272.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_273.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_274.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_275.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_276.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_277.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_278.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_279.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_28.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_280.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_281.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_282.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_283.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_284.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_285.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_286.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_287.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_288.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_289.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_29.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_290.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_291.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_292.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_293.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_294.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_295.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_296.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_297.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_298.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_299.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_3.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_30.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_300.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_301.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_302.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_303.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_304.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_305.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_306.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_307.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_308.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_309.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_31.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_310.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_311.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_312.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_313.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_314.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_315.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_316.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_317.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_318.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_319.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_32.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_320.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_321.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_322.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_323.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_324.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_325.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_326.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_327.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_328.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_329.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_33.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_330.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_331.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_332.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_333.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_334.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_335.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_336.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_337.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_338.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_339.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_34.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_340.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_341.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_342.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_343.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_344.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_345.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_346.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_347.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_348.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_349.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_35.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_350.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_351.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_352.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_353.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_354.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_355.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_356.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_357.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_358.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_359.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_36.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_360.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_361.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_362.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_363.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_364.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_365.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_366.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_367.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_368.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_369.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_37.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_370.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_371.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_372.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_373.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_374.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_375.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_376.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_377.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_378.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_379.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_38.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_380.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_381.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_382.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_383.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_384.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_385.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_386.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_387.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_388.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_389.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_39.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_390.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_391.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_392.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_393.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_394.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_395.wav,0
/data/datasets/librispeech_fscil/100spks_segments/1069_396.wav,0
